0,1,1,1,1,1,1,1,1,1,1,2,17,17,17,17,17,17,17,17,17,17
16,5,5,5,5,5,5,5,5,5,5,18,0,1,1,1,1,1,1,1,1,2
16,5,5,5,5,5,5,5,5,5,5,19,20,6,6,6,6,6,6,6,6,18
16,21,21,21,21,21,21,21,21,21,21,7,8,6,6,6,6,6,6,6,6,18
16,35,36,35,36,35,36,35,36,35,36,23,24,22,22,22,22,22,22,22,22,18
17,35,36,35,36,35,36,35,36,35,36,39,40,38,38,38,38,38,38,38,38,18
17,35,36,35,36,35,36,35,36,35,36,35,38,38,38,38,38,38,38,38,38,18
17,35,36,35,36,35,36,35,36,35,36,35,38,38,38,38,38,38,38,38,38,18
16,35,36,35,36,35,36,35,36,35,36,35,38,38,38,38,38,38,38,38,38,18
32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34
